Id,SalePrice
1919,196633.54071455993
1920,164156.05314062964
1921,340019.3511348419
1922,304683.3072394534
1923,264668.1027622733
1924,237480.24631590978
1925,212544.5891177454
1926,343405.5789183806
1927,139944.3302786578
1928,165774.3454867031
1929,136268.11916987252
1930,147710.05383784295
1931,151424.0902047248
1932,147090.15364927152
1933,192732.76102825673
1934,189289.31783838218
1935,186835.64388837988
1936,203419.294579817
1937,193659.51116255354
1938,180890.79256916296
1939,245792.48429877457
1940,208370.3747931547
1941,178952.68503484194
1942,197946.30044637495
1943,238138.11666732095
1944,388995.64689286327
1945,400878.89807410835
1946,138637.6066837514
1947,271476.33561887266
1948,171207.82187981092
1949,252164.09901713283
1950,204617.2123988004
1951,261018.4329400815
1952,220919.01934134148
1953,190395.47592987775
1954,202827.2306478842
1955,145946.92600683463
1956,336583.1186433532
1957,156604.209912041
1958,315635.904199252
1959,166496.80918869286
1960,123129.198809151
1961,139642.83503772193
1962,108010.94918251503
1963,117790.08436719369
1964,113024.25016316418
1965,166822.41169818066
1966,151372.61029673423
1967,315178.76523200533
1968,446730.96878831205
1969,389621.85108300945
1970,431598.57687453646
1971,510901.1142314458
1972,390113.83897044504
1973,329027.6754174478
1974,360043.49994380714
1975,499758.5788754505
1976,307629.2481233792
1977,392684.96594805276
1978,371430.5605788775
1979,333561.22465988575
1980,212781.96747553814
1981,337736.24585797393
1982,247317.2004624054
1983,235641.1343742633
1984,195026.25523248006
1985,248302.1745545307
1986,216947.90076619343
1987,208324.36324374835
1988,190736.07062029094
1989,208036.07956599374
1990,226599.26275712435
1991,247879.87713461096
1992,235747.0191037671
1993,187382.94101906547
1994,234302.91172841404
1995,196859.07156278152
1996,267724.74668066605
1997,324715.9076129078
1998,304514.1802607562
1999,304269.402679994
2000,358930.6088118575
2001,315056.8189817931
2002,251201.71153472236
2003,274952.33442519786
2004,320325.0552671416
2005,237589.99542555466
2006,235397.89669475748
2007,270905.4574600024
2008,221795.90332061905
2009,213831.8905139747
2010,214666.9827042165
2011,148843.99232364362
2012,190300.3853365701
2013,189031.19394357185
2014,193444.6866751649
2015,223801.26581647017
2016,204585.44874559008
2017,207433.74782698913
2018,130249.05195582789
2019,147432.6739723237
2020,105944.49604299695
2021,118522.34939663282
2022,183648.94057518977
2023,146405.4214477489
2024,301706.74273458956
2025,388718.2702924538
2026,187088.12492304432
2027,176281.07763464257
2028,163547.76810689966
2029,180193.8999398862
2030,272926.78269695706
2031,247382.66443019093
2032,260365.30371311156
2033,263820.64513887325
2034,193123.96663402836
2035,233290.55939715388
2036,219668.00399290156
2037,222192.23442060038
2038,342234.3323244428
2039,238086.12393151884
2040,315944.45402587357
2041,306618.20296808396
2042,219152.76998959214
2043,189898.59953822615
2044,179131.47736370357
2045,233935.01953472113
2046,150725.7708425301
2047,148348.63199364868
2048,155243.03248020582
2049,152971.78611981196
2050,183999.50754737027
2051,115163.48021133347
2052,137260.92971372855
2053,157661.18823902335
2054,105540.9708059401
2055,164519.82362296016
2056,172884.83140104057
2057,120122.65348178441
2058,222408.157308998
2059,139435.75211362873
2060,184501.63285790035
2061,179471.43903205305
2062,134480.54776472814
2063,133375.55703960458
2064,143304.37758549248
2065,124172.10539722136
2066,173936.30063579878
2067,136522.15026864287
2068,151958.97073081482
2069,90462.19365115148
2070,129504.61877482414
2071,114291.16199140614
2072,150093.78718208685
2073,140942.24832155748
2074,189468.2987003927
2075,155314.0446442557
2076,130058.0330141854
2077,164926.05247656695
2078,130512.53508709399
2079,144451.35944341862
2080,126054.33602140752
2081,133630.5223071928
2082,126022.86280942766
2083,159871.02603891888
2084,120585.46248241859
2085,118822.49126420579
2086,126981.35133405341
2087,128265.95551258833
2088,99344.9385848379
2089,89421.94518507048
2090,139028.01651872875
2091,108180.93160197916
2092,132365.9331049463
2093,117811.74956989798
2094,120121.00517749308
2095,149452.00791140887
2096,97826.75363983185
2097,110262.9349886832
2098,149661.0732173676
2099,68501.79083440927
2100,80556.74970066971
2101,117714.45161734744
2102,139824.1374383565
2103,115466.37769594914
2104,154528.60934822404
2105,133195.7256207806
2106,64059.56087370519
2107,207613.09061380164
2108,120795.87885936262
2109,111185.4568352815
2110,138200.56919258914
2111,151835.7817757648
2112,146178.86419190222
2113,127355.64899850507
2114,130213.94395235623
2115,163444.87656829593
2116,130294.85279875374
2117,153283.29198871972
2118,138965.33429725879
2119,124794.65161622688
2120,127083.75569792552
2121,91916.5535878708
2122,121031.56111504363
2123,96086.97319944634
2124,172352.28975848356
2125,133522.91089617222
2126,165138.1323037188
2127,182182.0778565994
2128,142416.12193966488
2129,102816.57240035551
2130,130276.06572286424
2131,153024.4159263007
2132,120403.34589613159
2133,128695.3515493579
2134,128708.99068817156
2135,100343.71080585693
2136,78198.75813341019
2137,110537.83597604759
2138,139006.5857722852
2139,159187.4312379227
2140,151896.89529837182
2141,189229.33311909446
2142,133647.360458401
2143,161146.86266946135
2144,119578.51884753058
2145,154291.61960379506
2146,178740.57246063862
2147,142034.65839293785
2148,160867.2124883201
2149,168729.00964815012
2150,254872.7293411482
2151,135072.66180299886
2152,156022.77841608424
2153,189143.7269084903
2154,105146.78996076308
2155,149438.16944578328
2156,264606.6418506302
2157,243786.6262907873
2158,258846.25509497573
2159,236446.00696833
2160,198771.8548027051
2161,255863.72228312024
2162,389378.9714134224
2163,340719.0303739571
2164,264704.85990165215
2165,238656.63115990558
2166,168567.54372627428
2167,233831.86292138946
2168,196524.74285493308
2169,208254.2230201092
2170,219902.37863865853
2171,171229.16175471884
2172,143951.3208313443
2173,198932.01442201584
2174,231354.34199248764
2175,315122.2868970356
2176,318795.93124425015
2177,250317.6659092279
2178,231082.652997468
2179,145215.5032292149
2180,217892.6293559713
2181,207263.85911955268
2182,236239.74137760917
2183,209684.19749462942
2184,124704.24859387949
2185,130411.95882334675
2186,155563.42964964485
2187,171934.45592850834
2188,171838.60622782126
2189,307139.2640457721
2190,83282.34170441989
2191,84630.24998243479
2192,89301.78127903529
2193,114841.83044463834
2194,114872.64636691153
2195,108780.50199010695
2196,112720.53662646709
2197,133596.62993799968
2198,178880.8134276551
2199,222722.725551796
2200,166382.2598309689
2201,168765.16799697242
2202,236220.7198723077
2203,147900.76138308004
2204,179967.86418835452
2205,123951.51770950736
2206,147351.85579098476
2207,227001.02222870666
2208,313869.99619983387
2209,242952.8805304845
2210,134379.77410066142
2211,132908.348109305
2212,123632.8167350742
2213,109571.78597541676
2214,136688.5477047294
2215,108720.08579932885
2216,140643.36431107076
2217,67235.0698835016
2218,83076.0223595113
2219,80988.72918775871
2220,86938.89413150372
2221,277919.8887818906
2222,258016.34495215394
2223,298779.6952012831
2224,236355.93060591
2225,138808.36781468985
2226,185675.71326106216
2227,218824.50736989756
2228,281287.8536946339
2229,262166.8325012295
2230,161639.8658462682
2231,222840.80793850258
2232,189558.84379543658
2233,195819.0745191153
2234,263345.7438803939
2235,222165.52040482903
2236,265934.1039858663
2237,319243.09827467205
2238,220531.67839939092
2239,114246.89321009479
2240,163572.94021179507
2241,154785.7084796252
2242,131340.31844191192
2243,141890.2044547764
2244,117407.80474533403
2245,111954.59191828418
2246,148398.91283653033
2247,134474.31688196232
2248,136817.03948865505
2249,134554.22815594185
2250,138909.8581800773
2251,112344.86106104813
2252,187996.23528286492
2253,174472.7311359802
2254,202442.60009188164
2255,203665.78317571932
2256,193630.27573276023
2257,231151.85918774875
2258,177620.17234006154
2259,195120.41327366693
2260,161285.59303551898
2261,220724.8667325608
2262,224990.74711796964
2263,399028.60026207037
2264,531470.8846623002
2265,165537.8160250085
2266,302881.6557529861
2267,357252.27340344794
2268,433447.0603626864
2269,170356.35640731166
2270,220913.06148703565
2271,225228.51122682577
2272,223008.57163445433
2273,177449.15340837583
2274,194022.03408158192
2275,158025.4138271645
2276,207145.93963231667
2277,188917.40023913447
2278,157470.79550921306
2279,134519.14016554382
2280,121016.46698042304
2281,164620.98086177
2282,175442.44075680734
2283,119334.09201399848
2284,119738.58697152113
2285,153805.4037715929
2286,131967.32950077264
2287,395204.61970300204
2288,294440.68105342623
2289,376248.03004930087
2290,450361.8515321836
2291,361913.8506563277
2292,468270.6833373451
2293,466925.26368780626
2294,432005.9450405121
2295,514521.39985377464
2296,277847.8801647113
2297,371304.7654851829
2298,360004.758165669
2299,388955.1083711276
2300,360502.5750725482
2301,353838.1053582344
2302,279609.52909561584
2303,282333.16631506075
2304,270089.45462814346
2305,217177.92643374394
2306,211829.63349946245
2307,227471.45689412966
2308,249284.49260480687
2309,296435.4150966267
2310,242061.2646862036
2311,234194.21378064205
2312,179070.19014179334
2313,182128.51193578925
2314,181056.51947189306
2315,196557.38381710148
2316,219187.88161921137
2317,206416.30525969106
2318,194167.620414618
2319,201277.80215096776
2320,202175.9199970992
2321,264446.6069345317
2322,210992.58945772005
2323,204504.9260418075
2324,208842.74779503339
2325,231452.8821509358
2326,197296.88275679754
2327,220144.4968229436
2328,238025.1877085162
2329,209464.36229841283
2330,197998.72857716004
2331,357788.765971096
2332,435493.0762347483
2333,347066.65560141136
2334,272463.9900589031
2335,310828.93334998563
2336,319547.5846253671
2337,204092.8273165617
2338,270541.09635072923
2339,246705.17820734138
2340,377911.3144319981
2341,235622.31047427957
2342,262499.2604016828
2343,257947.22197896245
2344,234819.23706487092
2345,246969.6542465446
2346,229436.85917333368
2347,206315.47494979558
2348,264159.1767600964
2349,183276.86846611238
2350,320040.8603909857
2351,246662.08618671665
2352,263805.87620245013
2353,260548.69255944117
2354,144897.06612071017
2355,152346.01958180862
2356,158876.97309080165
2357,200351.27333649198
2358,200491.431167323
2359,135145.5525130536
2360,132031.51182987157
2361,156879.48489106665
2362,272180.534659206
2363,147467.40032894083
2364,184967.22796747243
2365,240770.97186781125
2366,211077.77673951816
2367,233744.91207973607
2368,222146.33574535232
2369,217299.92029614822
2370,185387.59090668373
2371,174853.21815089558
2372,192345.89403566837
2373,292650.9521155689
2374,331730.1805633256
2375,252726.70891933027
2376,300450.9500915147
2377,321340.09150859027
2378,160413.79395706934
2379,217333.90454007132
2380,161057.95269623311
2381,180917.2272936206
2382,237904.97554243152
2383,216429.8448062762
2384,261905.53294741237
2385,181408.11979025212
2386,143279.36752557853
2387,147965.27153019008
2388,117081.68978800523
2389,132165.77004922187
2390,160315.02980902643
2391,158575.63198741083
2392,123595.05880417879
2393,181653.81843159205
2394,151473.0766965836
2395,232463.73750889234
2396,150563.9800164918
2397,233918.64772204487
2398,146928.5579380175
2399,75858.65773920398
2400,79568.58295832695
2401,135955.42797356503
2402,148869.37880737637
2403,158226.31982330096
2404,162853.65220477502
2405,170012.98684034566
2406,157409.68065966418
2407,131861.86369965965
2408,168968.10144908735
2409,128200.53152250363
2410,179713.2488930643
2411,122518.33036196302
2412,162219.33359083574
2413,136861.2235374436
2414,169212.193147587
2415,143721.88045768897
2416,138995.73731790425
2417,143909.83974650045
2418,151774.4404372816
2419,129091.36302721544
2420,133198.51157406752
2421,140558.8536465683
2422,111576.26189078466
2423,117864.09987564156
2424,169295.0805810079
2425,215000.396598057
2426,141349.06371631956
2427,146035.49284616395
2428,190809.4848814425
2429,125862.04934307846
2430,145943.45995563435
2431,118416.67110000383
2432,164187.8618834031
2433,159413.02543922872
2434,146407.30580663617
2435,153860.37817717245
2436,119688.0245326404
2437,112780.70491597228
2438,134334.73321559082
2439,117155.5703642183
2440,138436.5842898744
2441,99183.09376916429
2442,111239.39475688683
2443,138853.48449368586
2444,142068.7021200331
2445,99008.753750701
2446,143272.80990368177
2447,192290.04109360153
2448,140524.52047679332
2449,130700.85100892933
2450,167895.8704389771
2451,131585.0269668164
2452,206313.48055158328
2453,98885.18850548669
2454,116739.16449485255
2455,136255.883966665
2456,123909.4372966469
2457,142047.25582409816
2458,142057.77281358783
2459,114117.3884671804
2460,160781.0478847279
2461,143569.28812711677
2462,133758.452542693
2463,137528.59088958916
2464,174457.9396615573
2465,160876.36908696766
2466,117344.64423814633
2467,148863.78787087512
2468,95603.09293188428
2469,85939.71086124927
2470,189296.30874550177
2471,224036.85566384892
2472,163088.71407471717
2473,115040.78777779432
2474,82450.22730019705
2475,230225.78171666866
2476,116360.2806928013
2477,125381.42508444698
2478,155557.3840236877
2479,109673.59465720144
2480,166217.47476756366
2481,132210.9353482336
2482,134055.7743239945
2483,123239.35028406883
2484,137407.55476508068
2485,138699.84255832538
2486,151221.73826987247
2487,186455.08181961082
2488,188409.11290283667
2489,168894.64960286004
2490,147668.77227281127
2491,103609.52393580365
2492,212565.03748612673
2493,171882.88103948257
2494,149729.95743184426
2495,91144.21558842699
2496,277561.12325464335
2497,158549.58318419888
2498,121085.22109695557
2499,93837.12513150161
2500,124824.46135892559
2501,136785.36234137
2502,147107.310779772
2503,105553.3011249636
2504,177153.82837661772
2505,245021.04292243574
2506,269119.6013320094
2507,290971.69524328585
2508,267038.92376075085
2509,235041.50553702068
2510,236383.6405718639
2511,187530.03730792864
2512,219857.07973723634
2513,239387.99694654747
2514,272271.2349975915
2515,154377.8496880307
2516,200708.19594608154
2517,160490.55179350512
2518,158833.81956088505
2519,256561.75813182793
2520,239049.3768341977
2521,200369.35369020168
2522,240867.3866481017
2523,130064.64020515842
2524,152525.9066282812
2525,153968.02834905768
2526,152386.9584720774
2527,140147.25070116273
2528,137177.97371612253
2529,152777.56001838756
2530,147917.8653849774
2531,261350.85042256277
2532,239675.39910742763
2533,211569.66209896374
2534,251139.99946918647
2535,301845.6280628181
2536,245843.70328249398
2537,254953.2487144019
2538,198036.48680640658
2539,210320.7904159155
2540,193443.27193997308
2541,200891.4549000537
2542,174456.13665879762
2543,127398.97670209238
2544,121827.10442069694
2545,148974.19180067824
2546,131510.62530786725
2547,158025.98525931043
2548,175492.80331541863
2549,167108.20250517805
2550,763303.5223485897
2551,146901.50989254296
2552,136108.1722547458
2553,78636.70554942003
2554,101229.87848372346
2555,139879.34570430446
2556,106695.64211326416
2557,111712.99267461654
2558,166534.5371188849
2559,148582.47388301758
2560,183272.81958906446
2561,178668.2602592526
2562,153114.7729843774
2563,163878.24295945678
2564,239420.8770629579
2565,151652.8359555501
2566,164375.142229893
2567,150549.04460807165
2568,220182.22310586224
2569,240774.52351186503
2570,130019.29863902963
2571,191528.6140551084
2572,161516.4637917069
2573,234341.5726174114
2574,323821.86828059657
2575,139122.1703256506
2576,119490.67520093145
2577,128099.94559772871
2578,97252.01062140046
2579,69751.11782602916
2580,105306.09356882582
2581,122225.59980620154
2582,138458.62261445395
2583,266021.4640759328
2584,197039.12223608317
2585,201507.2285929382
2586,232758.43389811416
2587,217156.3777996934
2588,145956.90519361364
2589,166012.79777781205
2590,221896.30665987387
2591,259409.96795341137
2592,216790.42864621858
2593,253132.09581801033
2594,213403.86275626332
2595,220714.7274168999
2596,304045.07282364985
2597,192755.3385575841
2598,310308.65080901474
2599,335315.9273310021
2600,132047.98621217936
2601,152973.9638510346
2602,94603.40946282794
2603,104011.17780885274
2604,97591.69713406371
2605,90233.84477192255
2606,155214.55218001947
2607,234979.44425656644
2608,207758.60575302466
2609,197115.25137039143
2610,118378.03101487555
2611,115205.99515716753
2612,171671.00013598218
2613,143542.85551086438
2614,131684.30927666408
2615,167820.33421762788
2616,168681.1228006779
2617,181856.31668454054
2618,202338.0223628661
2619,211406.08306439233
2620,204347.61582171085
2621,184626.43206345444
2622,191020.47284215578
2623,258725.16751805026
2624,342890.1556775676
2625,280265.6551361664
2626,191934.4546019512
2627,183214.163441268
2628,522649.91907841637
2629,558537.7644496557
2630,436385.82403945725
2631,511737.4595150178
2632,444479.16161734535
2633,314426.99166350404
2634,435950.648999988
2635,171151.76133872147
2636,186720.4025671847
2637,190685.98069713244
2638,262170.6725801225
2639,205541.51251376697
2640,161426.9925721103
2641,115601.95520276106
2642,175221.131529855
2643,117112.63725626426
2644,132895.8389838981
2645,123276.24062218095
2646,107336.9628665105
2647,116340.65835269177
2648,160519.3508818275
2649,173972.15649350325
2650,155019.0955348891
2651,160009.78106667622
2652,432760.7224826545
2653,280934.952876115
2654,276685.2998456316
2655,410418.41529884585
2656,364799.99976362864
2657,376304.08519257803
2658,321144.4282428211
2659,351557.2411849647
2660,400686.1654450418
2661,370417.65527711186
2662,377673.2375440977
2663,319526.6436780043
2664,296936.9150680849
2665,361606.1315719565
2666,308157.02691806905
2667,188447.37226768216
2668,193526.3465642756
2669,194054.670786933
2670,298814.27189600276
2671,203930.01963894116
2672,220706.85964883748
2673,219032.22809393416
2674,204357.17505416923
2675,198308.43962822316
2676,217336.39132134547
2677,213090.63217420955
2678,274906.311625247
2679,298331.6047962159
2680,308521.4101653143
2681,428183.94464517024
2682,347887.61347383563
2683,600682.1599720335
2684,354143.14916886284
2685,350740.4940124637
2686,247193.40785747883
2687,316076.9167876602
2688,226517.43970828396
2689,222686.62613386946
2690,399187.5270353123
2691,200028.21503455655
2692,149410.22797157362
2693,210893.11427477346
2694,143276.29661540588
2695,210017.46332917686
2696,199866.0643702548
2697,188965.0954685045
2698,207512.0185582193
2699,174737.72831887088
2700,162747.69730210621
2701,170523.4939356141
2702,128514.84105355706
2703,144754.87923205327
2704,145986.79835659658
2705,120329.04198370056
2706,120697.17761605847
2707,136147.5487255845
2708,138664.23488289764
2709,107269.12114581496
2710,138327.83102049763
2711,229315.56626168548
2712,394434.3739658849
2713,180755.4115963315
2714,166935.8598228107
2715,175319.0418857478
2716,165182.29298954253
2717,197092.4516233196
2718,226690.6435935811
2719,150951.09218288615
2720,199855.25537397192
2721,139618.91801715008
2722,180041.10547206
2723,162785.47070060793
2724,136571.4221257888
2725,136470.27464717592
2726,153829.90210667468
2727,186733.94306652306
2728,206249.83971563983
2729,162352.7904007971
2730,151979.34098690288
2731,154702.2725285822
2732,140601.43240432898
2733,170638.236437743
2734,147893.99434168354
2735,139549.85690558015
